PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,search_term,avg_cost
21157437,2011,ZIABC010985,2009,2019,2011,2011ZIABC010985,1959506,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,150731.23076923078
21149604,2011,ZIABC010985,2009,2019,2011,2011ZIABC010985,1959506,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,150731.23076923078
20978347,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
20693844,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
20664359,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
20647327,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
20631379,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
20551831,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
20427771,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
20395199,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
20179677,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
19952961,2010,ZIABC010985,2009,2019,2010,2010ZIABC010985,1776999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,177699.9
19589923,2009,ZIABC010985,2009,2019,2009,2009ZIABC010985,2008311,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,502077.75
19561539,2009,ZIABC010985,2009,2019,2009,2009ZIABC010985,2008311,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,502077.75
19494842,2009,ZIABC010985,2009,2019,2009,2009ZIABC010985,2008311,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,502077.75
19304471,2009,ZIABC010985,2009,2019,2009,2009ZIABC010985,2008311,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,502077.75
28871274,2017,ZIABC010999,2009,2019,2017,2017ZIABC010999,728970,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,728970.0
24959420,2014,ZIABC011002,2009,2019,2014,2014ZIABC011002,798096,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,798096.0
21462302,2011,ZIABC011002,2009,2019,2011,2011ZIABC011002,129798,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,129798.0
22420641,2012,ZIABC011037,2009,2014,2012,2012ZIABC011037,838627,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,838627.0
21499127,2011,ZIABC011037,2009,2014,2011,2011ZIABC011037,758791,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,379395.5
21198663,2011,ZIABC011037,2009,2014,2011,2011ZIABC011037,758791,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,379395.5
20156971,2010,ZIABC011037,2009,2014,2010,2010ZIABC011037,884882,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,884882.0
19805141,2009,ZIABC011037,2009,2014,2009,2009ZIABC011037,1027530,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,513765.0
19285848,2009,ZIABC011037,2009,2014,2009,2009ZIABC011037,1027530,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,513765.0
26494122,2015,ZIABC011056,2009,2018,2015,2015ZIABC011056,408969,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,408969.0
24808361,2014,ZIABC011056,2009,2018,2014,2014ZIABC011056,448758,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,448758.0
20451642,2010,ZIABC011062,2009,2019,2010,2010ZIABC011062,2060930,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,2060930.0
20693852,2010,ZIABC011069,2009,2015,2010,2010ZIABC011069,1464672,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1464672.0
19704119,2009,ZIABC011069,2009,2015,2009,2009ZIABC011069,1224316,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1224316.0
23994440,2013,ZIABC011070,2009,2019,2013,2013ZIABC011070,603646,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,603646.0
21462302,2011,ZIABC011072,2009,2010,2010,2010ZIABC011072,1757607,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,585869.0
20307713,2010,ZIABC011072,2009,2010,2010,2010ZIABC011072,1757607,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,585869.0
19947897,2010,ZIABC011072,2009,2010,2010,2010ZIABC011072,1757607,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,585869.0
19704119,2009,ZIABC011072,2009,2010,2009,2009ZIABC011072,1224316,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,612158.0
19139888,2009,ZIABC011072,2009,2010,2009,2009ZIABC011072,1224316,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,612158.0
25939063,2015,ZIABC011073,2009,2015,2015,2015ZIABC011073,1525704,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,762852.0
25814528,2015,ZIABC011073,2009,2015,2015,2015ZIABC011073,1525704,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,762852.0
25348789,2014,ZIABC011073,2009,2015,2014,2014ZIABC011073,1476894,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,738447.0
24959420,2014,ZIABC011073,2009,2015,2014,2014ZIABC011073,1476894,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,738447.0
24319203,2013,ZIABC011073,2009,2015,2013,2013ZIABC011073,1384926,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,692463.0
23243285,2013,ZIABC011073,2009,2015,2013,2013ZIABC011073,1384926,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,692463.0
22645714,2012,ZIABC011073,2009,2015,2012,2012ZIABC011073,1595795,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,797897.5
22589486,2012,ZIABC011073,2009,2015,2012,2012ZIABC011073,1595795,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,797897.5
21462302,2011,ZIABC011073,2009,2015,2011,2011ZIABC011073,1966490,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1966490.0
20693852,2010,ZIABC011073,2009,2015,2010,2010ZIABC011073,878803,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,292934.3333333333
20307713,2010,ZIABC011073,2009,2015,2010,2010ZIABC011073,878803,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,292934.3333333333
19947897,2010,ZIABC011073,2009,2015,2010,2010ZIABC011073,878803,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,292934.3333333333
21282551,2011,ZIABC011074,2009,2012,2011,2011ZIABC011074,1966490,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1966490.0
20693852,2010,ZIABC011074,2009,2012,2010,2010ZIABC011074,1757607,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,878803.5
19947897,2010,ZIABC011074,2009,2012,2010,2010ZIABC011074,1757607,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,878803.5
21546573,2011,ZIABC011115,2009,2019,2011,2011ZIABC011115,574258,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,574258.0
28783722,2017,ZIABC011167,2009,2019,2017,2017ZIABC011167,748257,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,748257.0
21490686,2011,ZIABC011219,2009,2017,2011,2011ZIABC011219,330384,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,330384.0
22149992,2012,ZIABC011220,2009,2017,2012,2012ZIABC011220,367612,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,367612.0
28543380,2017,ZIBBC010906,2009,2019,2017,2017ZIBBC010906,2777046,ZIB,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,2777046.0
26627006,2015,ZIBBC010906,2009,2019,2015,2015ZIBBC010906,1649012,ZIB,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1649012.0
20425429,2009,ZICBC010596,2009,2010,2009,2009ZICBC010596,379940,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,379940.0
19947897,2010,ZICBC010596,2009,2010,2010,2010ZICBC010596,113559,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,113559.0
28377481,2017,ZICBC010905,2009,2019,2017,2017ZICBC010905,1330987,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1330987.0
24021875,2013,ZICBC010905,2009,2019,2013,2013ZICBC010905,1049274,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,524637.0
23650429,2013,ZICBC010905,2009,2019,2013,2013ZICBC010905,1049274,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,524637.0
22726267,2012,ZICBC010905,2009,2019,2012,2012ZICBC010905,1570587,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,785293.5
22576345,2012,ZICBC010905,2009,2019,2012,2012ZICBC010905,1570587,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,785293.5
21499128,2011,ZICBC010905,2009,2019,2011,2011ZICBC010905,1336840,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,445613.3333333333
21498393,2011,ZICBC010905,2009,2019,2011,2011ZICBC010905,1336840,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,445613.3333333333
21282551,2011,ZICBC010905,2009,2019,2011,2011ZICBC010905,1336840,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,445613.3333333333
20948441,2010,ZICBC010905,2009,2019,2010,2010ZICBC010905,1497015,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,299403.0
20842052,2010,ZICBC010905,2009,2019,2010,2010ZICBC010905,1497015,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,299403.0
20668005,2010,ZICBC010905,2009,2019,2010,2010ZICBC010905,1497015,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,299403.0
20584535,2010,ZICBC010905,2009,2019,2010,2010ZICBC010905,1497015,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,299403.0
20463593,2010,ZICBC010905,2009,2019,2010,2010ZICBC010905,1497015,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,299403.0
19752747,2009,ZICBC010905,2009,2019,2009,2009ZICBC010905,1815626,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,907813.0
19389403,2009,ZICBC010905,2009,2019,2009,2009ZICBC010905,1815626,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,907813.0
29562175,2018,ZICBC010915,2009,2019,2018,2018ZICBC010915,225175,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,225175.0
29212954,2017,ZICBC010915,2009,2019,2017,2017ZICBC010915,340156,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,340156.0
19556863,2009,ZICBC010915,2009,2019,2009,2009ZICBC010915,264172,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,264172.0
29867227,2018,ZICBC010948,2009,2019,2018,2018ZICBC010948,1931359,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,965679.5
29174843,2018,ZICBC010948,2009,2019,2018,2018ZICBC010948,1931359,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,965679.5
28809608,2017,ZICBC010948,2009,2019,2017,2017ZICBC010948,2327469,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,465493.8
28408606,2017,ZICBC010948,2009,2019,2017,2017ZICBC010948,2327469,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,465493.8
28377481,2017,ZICBC010948,2009,2019,2017,2017ZICBC010948,2327469,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,465493.8
28198830,2017,ZICBC010948,2009,2019,2017,2017ZICBC010948,2327469,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,465493.8
27827318,2017,ZICBC010948,2009,2019,2017,2017ZICBC010948,2327469,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,465493.8
25003657,2014,ZICBC010948,2009,2019,2014,2014ZICBC010948,2542567,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,847522.3333333334
24987109,2014,ZICBC010948,2009,2019,2014,2014ZICBC010948,2542567,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,847522.3333333334
24290058,2014,ZICBC010948,2009,2019,2014,2014ZICBC010948,2542567,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,847522.3333333334
23417525,2013,ZICBC010948,2009,2019,2013,2013ZICBC010948,1775080,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,887540.0
23377668,2013,ZICBC010948,2009,2019,2013,2013ZICBC010948,1775080,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,887540.0
23090077,2012,ZICBC010948,2009,2019,2012,2012ZICBC010948,1717415,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,429353.75
22555974,2012,ZICBC010948,2009,2019,2012,2012ZICBC010948,1717415,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,429353.75
22388761,2012,ZICBC010948,2009,2019,2012,2012ZICBC010948,1717415,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,429353.75
22306901,2012,ZICBC010948,2009,2019,2012,2012ZICBC010948,1717415,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,429353.75
23487428,2013,ZICBC010978,2009,2019,2013,2013ZICBC010978,380617,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,380617.0
28899967,2017,ZICBC010981,2009,2019,2017,2017ZICBC010981,850022,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,850022.0
25407442,2015,ZICBC010981,2009,2019,2015,2015ZICBC010981,682794,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,682794.0
24694017,2014,ZICBC010989,2009,2019,2014,2014ZICBC010989,592246,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,592246.0
23903715,2013,ZICBC010989,2009,2019,2013,2013ZICBC010989,1009763,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,504881.5
23377668,2013,ZICBC010989,2009,2019,2013,2013ZICBC010989,1009763,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,504881.5
22780919,2012,ZICBC010989,2009,2019,2012,2012ZICBC010989,520426,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,260213.0
22576348,2012,ZICBC010989,2009,2019,2012,2012ZICBC010989,520426,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,260213.0
21282551,2011,ZICBC010989,2009,2019,2011,2011ZICBC010989,583714,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,145928.5
21255579,2011,ZICBC010989,2009,2019,2011,2011ZICBC010989,583714,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,145928.5
21157437,2011,ZICBC010989,2009,2019,2011,2011ZICBC010989,583714,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,145928.5
21149604,2011,ZICBC010989,2009,2019,2011,2011ZICBC010989,583714,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,145928.5
20978347,2010,ZICBC010989,2009,2019,2010,2010ZICBC010989,613216,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,204405.33333333334
20668228,2010,ZICBC010989,2009,2019,2010,2010ZICBC010989,613216,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,204405.33333333334
20395199,2010,ZICBC010989,2009,2019,2010,2010ZICBC010989,613216,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,204405.33333333334
19561539,2009,ZICBC010989,2009,2019,2009,2009ZICBC010989,495855,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,495855.0
23650429,2013,ZICBC011020,2009,2013,2013,2013ZICBC011020,1049272,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,524636.0
23377668,2013,ZICBC011020,2009,2013,2013,2013ZICBC011020,1049272,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,524636.0
23243620,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22996364,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22932225,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22909381,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22726267,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22597578,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22576348,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22576345,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22555974,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22437939,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22421946,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
22160384,2012,ZICBC011020,2009,2013,2012,2012ZICBC011020,1570584,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,130882.0
21498393,2011,ZICBC011020,2009,2013,2011,2011ZICBC011020,1336840,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,445613.3333333333
21282551,2011,ZICBC011020,2009,2013,2011,2011ZICBC011020,1336840,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,445613.3333333333
21157437,2011,ZICBC011020,2009,2013,2011,2011ZICBC011020,1336840,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,445613.3333333333
20842052,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
20719934,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
20693844,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
20668228,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
20668005,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
20584535,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
20551831,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
20463593,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
20179677,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
19777192,2010,ZICBC011020,2009,2013,2010,2010ZICBC011020,1497013,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,149701.3
19752747,2009,ZICBC011020,2009,2013,2009,2009ZICBC011020,1815626,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,453906.5
19410956,2009,ZICBC011020,2009,2013,2009,2009ZICBC011020,1815626,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,453906.5
19389403,2009,ZICBC011020,2009,2013,2009,2009ZICBC011020,1815626,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,453906.5
19304471,2009,ZICBC011020,2009,2013,2009,2009ZICBC011020,1815626,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,453906.5
28395880,2017,ZICBC011079,2009,2019,2017,2017ZICBC011079,2216861,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,2216861.0
27634018,2016,ZICBC011079,2009,2019,2016,2016ZICBC011079,1876551,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,938275.5
27482033,2016,ZICBC011079,2009,2019,2016,2016ZICBC011079,1876551,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,938275.5
25358764,2015,ZICBC011079,2009,2019,2015,2015ZICBC011079,672780,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,672780.0
25319501,2015,ZICBC011093,2009,2019,2015,2015ZICBC011093,242654,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,242654.0
26823601,2016,ZIDBC011242,2009,2019,2016,2016ZIDBC011242,1180426,ZID,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1180426.0
20425429,2009,ZIEBC010764,2009,2012,2009,2009ZIEBC010764,3690853,ZIE,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,3690853.0
19947897,2010,ZIEBC010764,2009,2012,2010,2010ZIEBC010764,3690681,ZIE,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,3690681.0
24694017,2014,ZIABC011267,2010,2019,2014,2014ZIABC011267,1220861,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1220861.0
30048343,2018,ZIABC011295,2010,2018,2018,2018ZIABC011295,330488,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,110162.66666666667
29419431,2018,ZIABC011295,2010,2018,2018,2018ZIABC011295,330488,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,110162.66666666667
29155426,2018,ZIABC011295,2010,2018,2018,2018ZIABC011295,330488,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,110162.66666666667
29167392,2017,ZIABC011295,2010,2018,2017,2017ZIABC011295,474531,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,118632.75
28676342,2017,ZIABC011295,2010,2018,2017,2017ZIABC011295,474531,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,118632.75
28298232,2017,ZIABC011295,2010,2018,2017,2017ZIABC011295,474531,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,118632.75
28236305,2017,ZIABC011295,2010,2018,2017,2017ZIABC011295,474531,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,118632.75
27460500,2016,ZIABC011295,2010,2018,2016,2016ZIABC011295,677596,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,338798.0
